Project_Name,Class_Name,Release_ID,Original_NSmells,Actual_Bugginess,Predicted_BPlus,Probability_BPlus_YES,Predicted_B,Probability_B_YES,Transition,Preventable_Actual_Buggy
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JFloat.java,2,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JLong.java,2,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,2,16.0000,NO,NO,0.14000000,NO,0.15000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperTutorial.html,2,9.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/javaExample.html,2,13.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/jmx/org/apache/zookeeper/server/ObservableNIOServerCnxn.java,2,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,2,35.0000,YES,YES,0.96000000,YES,0.94000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/CsvInputArchive.java,2,14.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java,2,9.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ServerAdminClient.java,2,17.0000,NO,NO,0.02000000,NO,0.15000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,2,2.0000,NO,NO,0.13000000,NO,0.20000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ZooTrace.java,2,16.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,2,29.0000,YES,YES,0.72000000,YES,0.61000000,YES_TO_YES,NO
ZOOKEEPER,src/java/jmx/org/apache/zookeeper/jmx/server/DataTreeBean.java,2,2.0000,NO,NO,0.02000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FollowerSessionTracker.java,2,7.0000,NO,NO,0.06000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/Token.java,2,10.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/LogFormatter.java,2,2.0000,NO,NO,0.02000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,2,24.0000,YES,YES,0.84000000,YES,0.78000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JType.java,2,4.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/docs/status.xml,2,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperAdmin.html,2,49.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/RccConstants.java,2,4.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/docs/src/documentation/content/xdocs/site.xml,2,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java,2,5.0000,YES,YES,0.54000000,NO,0.48000000,YES_TO_NO,YES
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,2,8.0000,YES,YES,0.87000000,YES,0.81000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,2,2.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JavaGenerator.java,2,7.0000,NO,NO,0.01000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/CppGenerator.java,2,7.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,2,6.0000,NO,NO,0.11000000,NO,0.17000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,2,8.0000,YES,YES,0.81000000,YES,0.70000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/XmlInputArchive.java,2,20.0000,NO,NO,0.01000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/version/util/VerGen.java,2,9.0000,YES,YES,0.81000000,NO,0.47000000,YES_TO_NO,YES
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ServerConfig.java,2,1.0000,NO,NO,0.13000000,NO,0.18000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JCompType.java,2,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,2,12.0000,NO,NO,0.16000000,NO,0.25000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java,2,15.0000,NO,NO,0.17000000,NO,0.20000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperOtherInfo.html,2,3.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/BinaryInputArchive.java,2,12.0000,NO,NO,0.01000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/java/jmx/org/apache/zookeeper/server/util/ZooKeeperObserverManager.java,2,5.0000,NO,NO,0.03000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/DataTree.java,2,40.0000,YES,YES,0.90000000,YES,0.85000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JString.java,2,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/DataNode.java,2,11.0000,YES,YES,0.80000000,YES,0.68000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/BinaryOutputArchive.java,2,7.0000,NO,NO,0.00000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/HostAuthenticationProvider.java,2,3.0000,NO,NO,0.07000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/CsvOutputArchive.java,2,4.0000,NO,NO,0.01000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,2,4.0000,NO,NO,0.20000000,NO,0.31000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JFile.java,2,7.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/WatchManager.java,2,4.0000,NO,NO,0.02000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperProgrammers.html,2,64.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperStarted.html,2,13.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,2,2.0000,NO,NO,0.04000000,NO,0.15000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java,2,12.0000,NO,NO,0.03000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,docs/recipes.html,2,27.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/jmx/org/apache/zookeeper/jmx/MBeanRegistry.java,2,4.0000,NO,NO,0.04000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ZooDefs.java,2,27.0000,NO,NO,0.10000000,NO,0.11000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Version.java,2,4.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ServerCnxn.java,2,18.0000,YES,YES,0.82000000,YES,0.64000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Watcher.java,2,13.0000,NO,NO,0.04000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JDouble.java,3,1.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,3,3.0000,NO,NO,0.23000000,NO,0.17000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/CGenerator.java,3,7.0000,NO,NO,0.01000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,3,4.0000,YES,YES,0.96000000,YES,0.64000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,3,14.0000,YES,YES,0.99000000,YES,1.00000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/RecordReader.java,3,9.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,3,15.0000,NO,NO,0.27000000,NO,0.40000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieServer.java,3,6.0000,NO,NO,0.14000000,NO,0.22000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,3,12.0000,YES,YES,0.85000000,YES,0.74000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java,3,11.0000,NO,NO,0.01000000,NO,0.23000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java,3,34.0000,NO,NO,0.01000000,NO,0.20000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java,3,19.0000,YES,YES,0.75000000,NO,0.49000000,YES_TO_NO,YES
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/RccTokenManager.java,3,84.0000,NO,NO,0.01000000,NO,0.22000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java,3,46.0000,YES,YES,0.88000000,YES,0.83000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKException.java,3,10.0000,NO,NO,0.05000000,NO,0.20000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/Request.java,3,14.0000,YES,YES,0.84000000,YES,0.68000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JField.java,3,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java,3,2.0000,NO,NO,0.03000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/KeeperException.java,3,74.0000,YES,YES,0.90000000,YES,0.83000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,3,27.0000,YES,YES,1.00000000,YES,0.97000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/XmlOutputArchive.java,3,10.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookKeeper.java,3,52.0000,NO,NO,0.12000000,NO,0.42000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/WatchedEvent.java,3,2.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperInternals.html,3,23.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/util/Profiler.java,3,1.0000,NO,NO,0.04000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,docs/releasenotes.html,3,19.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JBuffer.java,3,3.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/upgrade/DataTreeV1.java,3,33.0000,NO,NO,0.24000000,NO,0.50000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/CreateMode.java,3,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/docs/src/documentation/skinconf.xml,3,6.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/Follower.java,3,9.0000,YES,YES,0.90000000,YES,0.87000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,3,1.0000,NO,NO,0.09000000,NO,0.10000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/RecordWriter.java,3,17.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShot.java,3,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,3,15.0000,YES,YES,0.96000000,YES,0.84000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ErrorCodes.java,3,1.0000,NO,NO,0.05000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/persistence/Util.java,3,9.0000,YES,YES,0.98000000,YES,0.86000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,3,8.0000,YES,YES,0.88000000,YES,0.85000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ClientCnxn.java,3,44.0000,YES,YES,0.99000000,YES,0.96000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,3,6.0000,YES,YES,0.89000000,YES,0.85000000,YES_TO_YES,NO
ZOOKEEPER,docs/zookeeperOver.html,3,35.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JRecord.java,3,49.0000,NO,NO,0.01000000,NO,0.29000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,3,7.0000,NO,NO,0.11000000,NO,0.22000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/ParseException.java,3,15.0000,NO,NO,0.01000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/Utils.java,3,21.0000,YES,YES,0.83000000,YES,0.65000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,3,2.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ServerStats.java,3,11.0000,YES,YES,0.90000000,YES,0.82000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/AsyncCallback.java,3,1.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/Rcc.java,3,133.0000,NO,NO,0.00000000,NO,0.20000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,3,39.0000,YES,YES,0.93000000,YES,0.89000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java,3,4.0000,YES,YES,0.85000000,YES,0.78000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,3,30.0000,YES,YES,0.98000000,YES,0.95000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,3,60.0000,YES,YES,0.71000000,YES,0.66000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/OutputArchive.java,3,7.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ConnectionBean.java,3,1.0000,YES,YES,0.83000000,YES,0.84000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ZooKeeper.java,3,24.0000,YES,YES,0.99000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Environment.java,3,3.0000,NO,NO,0.01000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JVector.java,3,9.0000,NO,NO,0.01000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,3,4.0000,NO,NO,0.06000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeMain.java,3,2.0000,NO,NO,0.03000000,NO,0.24000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerHandle.java,3,9.0000,YES,YES,0.76000000,YES,0.74000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JMap.java,3,9.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/TraceFormatter.java,3,4.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JFloat.java,3,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JLong.java,3,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,3,16.0000,NO,NO,0.19000000,NO,0.24000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperTutorial.html,3,9.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/javaExample.html,3,13.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,3,30.0000,YES,YES,1.00000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/CsvInputArchive.java,3,14.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java,3,9.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/NIOServerFactory.java,3,25.0000,YES,YES,0.73000000,YES,0.66000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ServerAdminClient.java,3,17.0000,NO,NO,0.04000000,NO,0.22000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/Main.java,3,2.0000,NO,NO,0.01000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,3,2.0000,NO,NO,0.15000000,NO,0.17000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ZooTrace.java,3,16.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,3,18.0000,YES,YES,0.98000000,YES,0.94000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/jmx/ManagedUtil.java,3,3.0000,NO,NO,0.20000000,NO,0.26000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FollowerSessionTracker.java,3,7.0000,NO,NO,0.19000000,NO,0.15000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/Token.java,3,10.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieProtocol.java,3,1.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,3,1.0000,YES,YES,0.87000000,YES,0.83000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/LogFormatter.java,3,2.0000,NO,NO,0.04000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,3,28.0000,YES,YES,0.98000000,YES,0.96000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JType.java,3,4.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/docs/status.xml,3,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperAdmin.html,3,63.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/generated/RccConstants.java,3,4.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/docs/src/documentation/content/xdocs/site.xml,3,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/common/PathTrie.java,3,6.0000,NO,NO,0.22000000,NO,0.28000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java,3,5.0000,YES,YES,0.83000000,YES,0.79000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,3,8.0000,YES,YES,0.89000000,YES,0.80000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,3,2.0000,NO,NO,0.08000000,NO,0.14000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JavaGenerator.java,3,7.0000,NO,NO,0.01000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ServerStats.java,3,15.0000,NO,NO,0.05000000,NO,0.19000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerSequence.java,3,3.0000,NO,NO,0.02000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/CppGenerator.java,3,7.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,3,6.0000,YES,YES,0.95000000,YES,0.90000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,3,8.0000,YES,YES,0.91000000,YES,0.82000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/XmlInputArchive.java,3,20.0000,NO,NO,0.00000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/version/util/VerGen.java,3,11.0000,NO,NO,0.18000000,NO,0.23000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ServerConfig.java,3,1.0000,NO,NO,0.10000000,NO,0.12000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JCompType.java,3,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,3,12.0000,YES,YES,0.80000000,YES,0.66000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,3,1.0000,NO,NO,0.01000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java,3,14.0000,NO,NO,0.31000000,NO,0.48000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerStream.java,3,3.0000,NO,NO,0.03000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperOtherInfo.html,3,3.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/BinaryInputArchive.java,3,12.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerRecoveryMonitor.java,3,15.0000,YES,YES,0.67000000,YES,0.56000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,3,10.0000,NO,NO,0.11000000,NO,0.19000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/DataTree.java,3,50.0000,YES,YES,1.00000000,YES,0.97000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/TestClient.java,3,32.0000,NO,NO,0.16000000,NO,0.25000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JString.java,3,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/DataNode.java,3,9.0000,NO,NO,0.18000000,NO,0.19000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/ClientBase.java,3,16.0000,NO,NO,0.34000000,NO,0.44000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/MySqlClient.java,3,12.0000,NO,NO,0.10000000,NO,0.25000000,NO_TO_NO,NO
